-2	0
-1.9997499843740234	0
-1.9994999687480468	0
-1.9992499531220702	0
-1.9989999374960936	0
-1.9987499218701168	0
-1.9984999062441402	0
-1.9982498906181636	0
-1.997999874992187	0
-1.9977498593662104	0
-1.9974998437402338	0
-1.9972498281142572	0
-1.9969998124882806	0
-1.9967497968623038	0
-1.9964997812363272	0
-1.9962497656103506	0
-1.995999749984374	0
-1.9957497343583974	0
-1.9954997187324208	0
-1.9952497031064442	0
-1.9949996874804676	0
-1.9947496718544908	0
-1.9944996562285142	0
-1.9942496406025376	0
-1.993999624976561	0
-1.9937496093505844	0
-1.9934995937246078	0
-1.9932495780986312	0
-1.9929995624726546	0
-1.9927495468466778	0
-1.9924995312207012	0
-1.9922495155947246	0
-1.991999499968748	0
-1.9917494843427714	0
-1.9914994687167948	0
-1.9912494530908182	0
-1.9909994374648416	0
-1.9907494218388648	0
-1.9904994062128882	0
-1.9902493905869116	0
-1.989999374960935	0
-1.9897493593349584	0
-1.9894993437089818	0
-1.9892493280830053	0
-1.9889993124570287	0
-1.9887492968310518	0
-1.9884992812050752	0
-1.9882492655790986	0
-1.987999249953122	0
-1.9877492343271455	0
-1.9874992187011689	0
-1.9872492030751923	0
-1.9869991874492157	0
-1.9867491718232388	0
-1.9864991561972623	0
-1.9862491405712857	0
-1.985999124945309	0
-1.9857491093193325	0
-1.9854990936933559	0
-1.9852490780673793	0
-1.9849990624414027	0
-1.984749046815426	0
-1.9844990311894493	0
-1.9842490155634727	0
-1.983998999937496	0
-1.9837489843115195	0
-1.9834989686855429	0
-1.9832489530595663	0
-1.9829989374335897	0
-1.982748921807613	0
-1.9824989061816363	0
-1.9822488905556597	0
-1.981998874929683	0
-1.9817488593037065	0
-1.9814988436777299	0
-1.9812488280517533	0
-1.9809988124257767	0
-1.9807487967998	0
-1.9804987811738233	0
-1.9802487655478467	0
-1.97999874992187	0
-1.9797487342958935	0
-1.979498718669917	0
-1.9792487030439403	0
-1.9789986874179637	0
-1.978748671791987	0
-1.9784986561660103	0
-1.9782486405400337	0
-1.977998624914057	0
-1.9777486092880805	0
-1.977498593662104	0
-1.9772485780361273	0
-1.9769985624101507	0
-1.976748546784174	0
-1.9764985311581973	0
-1.9762485155322207	0
-1.975998499906244	0
-1.9757484842802675	0
-1.975498468654291	0
-1.9752484530283143	0
-1.9749984374023377	0
-1.9747484217763611	0
-1.9744984061503843	0
-1.9742483905244077	0
-1.973998374898431	0
-1.9737483592724545	0
-1.973498343646478	0
-1.9732483280205013	0
-1.9729983123945247	0
-1.9727482967685481	0
-1.9724982811425713	0
-1.9722482655165947	0
-1.9719982498906181	0
-1.9717482342646415	0
-1.971498218638665	0
-1.9712482030126883	0
-1.9709981873867117	0
-1.9707481717607351	0
-1.9704981561347583	0
-1.9702481405087817	0
-1.9699981248828051	0
-1.9697481092568285	0
-1.969498093630852	0
-1.9692480780048753	0
-1.9689980623788987	0
-1.9687480467529221	0
-1.9684980311269453	0
-1.9682480155009687	0
-1.9679979998749921	0
-1.9677479842490155	0
-1.967497968623039	0
-1.9672479529970623	0
-1.9669979373710857	0
-1.9667479217451092	0
-1.9664979061191326	0
-1.9662478904931557	0
-1.9659978748671791	0
-1.9657478592412025	0
-1.965497843615226	0
-1.9652478279892494	0
-1.9649978123632728	0
-1.9647477967372962	0
-1.9644977811113196	0
-1.9642477654853427	0
-1.9639977498593661	0
-1.9637477342333896	0
-1.963497718607413	0
-1.9632477029814364	0
-1.9629976873554598	0
-1.9627476717294832	0
-1.9624976561035066	0
-1.9622476404775298	0
-1.9619976248515532	0
-1.9617476092255766	0
-1.9614975935996	0
-1.9612475779736234	0
-1.9609975623476468	0
-1.9607475467216702	0
-1.9604975310956936	0
-1.9602475154697168	0
-1.9599974998437402	0
-1.9597474842177636	0
-1.959497468591787	0
-1.9592474529658104	0
-1.9589974373398338	0
-1.9587474217138572	0
-1.9584974060878806	0
-1.9582473904619038	0
-1.9579973748359272	0
-1.9577473592099506	0
-1.957497343583974	0
-1.9572473279579974	0
-1.9569973123320208	0
-1.9567472967060442	0
-1.9564972810800676	0
-1.9562472654540908	0
-1.9559972498281142	0
-1.9557472342021376	0
-1.955497218576161	0
-1.9552472029501844	0
-1.9549971873242078	0
-1.9547471716982312	0
-1.9544971560722546	0
-1.9542471404462778	0
-1.9539971248203012	0
-1.9537471091943246	0
-1.953497093568348	0
-1.9532470779423714	0
-1.9529970623163948	0
-1.9527470466904182	0
-1.9524970310644416	0
-1.952247015438465	0
-1.9519969998124882	0
-1.9517469841865116	0
-1.951496968560535	0
-1.9512469529345584	0
-1.9509969373085818	0
-1.9507469216826052	0
-1.9504969060566286	0
-1.9502468904306518	0
-1.9499968748046752	0
-1.9497468591786986	0
-1.949496843552722	0
-1.9492468279267454	0
-1.9489968123007688	0
-1.9487467966747922	0
